time,logger,level,message,exception
2012-07-03 11:39:14.0421,Raven.Database.Indexing.Index.Indexing,Debug,Deleting (UserModels/66) from Temp/UserModels,
2012-07-03 11:39:14.0421,Raven.Database.Server.HttpServer,Debug,Request # 119: POST    -     4 ms - SomeDB     - 200 - /bulk_docs,
2012-07-03 11:39:14.0421,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 16, for: ReducingExecuter, will wait for additional work",
2012-07-03 11:39:14.0421,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 17 because: WORK BY IndexingExecuter,
2012-07-03 11:39:14.0551,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 17, for: IndexingExecuter, will wait for additional work",
2012-07-03 11:39:14.0421,Raven.Database.Server.HttpServer,Debug,"	DELETE UserModels/66
",
2012-07-03 11:39:14.0551,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 17, for: ReducingExecuter, will wait for additional work",
2012-07-03 11:39:16.2111,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'UserModels/97' was found,
2012-07-03 11:39:16.2411,Raven.Database.Server.HttpServer,Debug,Request # 120: GET     -    32 ms - SomeDB     - 200 - /docs/UserModels/97,
2012-07-03 11:39:16.2621,Raven.Database.DocumentDatabase,Debug,Delete a document with key: UserModels/97 and etag ,
2012-07-03 11:39:16.2621,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'UserModels/97' was deleted,
2012-07-03 11:39:16.2621,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 18 because: DEL UserModels/97,
2012-07-03 11:39:16.2621,Raven.Database.DocumentDatabase,Debug,Successfully executed 1 commands in 00:00:00.0034100,
2012-07-03 11:39:16.2621,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Executing Index: Temp/UserModels, Keys: UserModels/97",
2012-07-03 11:39:16.2621,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'UserModels/97' was not found,
2012-07-03 11:39:16.2621,Raven.Database.Server.HttpServer,Debug,Request # 121: POST    -     4 ms - SomeDB     - 200 - /bulk_docs,
2012-07-03 11:39:16.2621,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 18, for: ReducingExecuter, will wait for additional work",
2012-07-03 11:39:16.2621,Raven.Database.Indexing.Index.Indexing,Debug,Deleting (UserModels/97) from Temp/UserModels,
2012-07-03 11:39:16.2621,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 19 because: WORK BY IndexingExecuter,
2012-07-03 11:39:16.2621,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 19, for: ReducingExecuter, will wait for additional work",
2012-07-03 11:39:16.2621,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 19, for: IndexingExecuter, will wait for additional work",
2012-07-03 11:39:16.2621,Raven.Database.Server.HttpServer,Debug,"	DELETE UserModels/97
",
2012-07-03 11:39:18.6261,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'UserModels/129' was found,
2012-07-03 11:39:18.6261,Raven.Database.Server.HttpServer,Debug,Request # 122: GET     -     0 ms - SomeDB     - 200 - /docs/UserModels/129,
2012-07-03 11:39:18.6261,Raven.Database.DocumentDatabase,Debug,Delete a document with key: UserModels/129 and etag ,
2012-07-03 11:39:18.6261,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'UserModels/129' was deleted,
2012-07-03 11:39:18.6261,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 20 because: DEL UserModels/129,
2012-07-03 11:39:18.6261,Raven.Database.DocumentDatabase,Debug,Successfully executed 1 commands in 00:00:00.0042568,
2012-07-03 11:39:18.6261,Raven.Database.Server.HttpServer,Debug,Request # 123: POST    -     5 ms - SomeDB     - 200 - /bulk_docs,
2012-07-03 11:39:18.6261,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 20, for: ReducingExecuter, will wait for additional work",
2012-07-03 11:39:18.6261,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Executing Index: Temp/UserModels, Keys: UserModels/129",
2012-07-03 11:39:18.6261,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'UserModels/129' was not found,
2012-07-03 11:39:18.6261,Raven.Database.Server.HttpServer,Debug,"	DELETE UserModels/129
",
2012-07-03 11:39:18.6261,Raven.Database.Indexing.Index.Indexing,Debug,Deleting (UserModels/129) from Temp/UserModels,
2012-07-03 11:39:18.6261,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 21 because: WORK BY IndexingExecuter,
2012-07-03 11:39:18.6261,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 21, for: ReducingExecuter, will wait for additional work",
2012-07-03 11:39:18.6261,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 21, for: IndexingExecuter, will wait for additional work",
2012-07-03 11:39:20.9141,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'UserModels/227' was found,
2012-07-03 11:39:20.9141,Raven.Database.Server.HttpServer,Debug,Request # 124: GET     -     0 ms - SomeDB     - 200 - /docs/UserModels/227,
2012-07-03 11:39:20.9191,Raven.Database.DocumentDatabase,Debug,Delete a document with key: UserModels/227 and etag ,
2012-07-03 11:39:20.9191,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'UserModels/227' was deleted,
2012-07-03 11:39:20.9191,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 22 because: DEL UserModels/227,
2012-07-03 11:39:20.9191,Raven.Database.DocumentDatabase,Debug,Successfully executed 1 commands in 00:00:00.0036035,
2012-07-03 11:39:20.9191,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Executing Index: Temp/UserModels, Keys: UserModels/227",
2012-07-03 11:39:20.9191,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'UserModels/227' was not found,
2012-07-03 11:39:20.9191,Raven.Database.Server.HttpServer,Debug,Request # 125: POST    -     4 ms - SomeDB     - 200 - /bulk_docs,
2012-07-03 11:39:20.9191,Raven.Database.Indexing.Index.Indexing,Debug,Deleting (UserModels/227) from Temp/UserModels,
2012-07-03 11:39:20.9191,Raven.Database.Server.HttpServer,Debug,"	DELETE UserModels/227
",
2012-07-03 11:39:20.9191,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 22, for: ReducingExecuter, will wait for additional work",
2012-07-03 11:39:20.9191,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 23 because: WORK BY IndexingExecuter,
2012-07-03 11:39:20.9191,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 23, for: ReducingExecuter, will wait for additional work",
2012-07-03 11:39:20.9191,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 23, for: IndexingExecuter, will wait for additional work",
2012-07-03 11:39:23.1291,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Temp/UserModels for all documents,
2012-07-03 11:39:23.1291,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/161' was found,
2012-07-03 11:39:23.1291,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/193' was found,
2012-07-03 11:39:23.1291,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/225' was found,
2012-07-03 11:39:23.1291,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/226' was found,
2012-07-03 11:39:23.1291,Raven.Database.Server.HttpServer,Debug,Request # 126: GET     -     2 ms - SomeDB     - 200 - /indexes/dynamic/UserModels?query=&start=0&pageSize=128&aggregation=None,
2012-07-03 11:39:23.1291,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 1 ms
	Index: Temp/UserModels
	Results: 4 returned out of 4 total.
",
2012-07-03 11:39:25.1071,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'UserModels/161' was found,
2012-07-03 11:39:25.1071,Raven.Database.Server.HttpServer,Debug,Request # 127: GET     -     0 ms - SomeDB     - 200 - /docs/UserModels/161,
2012-07-03 11:39:25.1071,Raven.Database.DocumentDatabase,Debug,Delete a document with key: UserModels/161 and etag ,
2012-07-03 11:39:25.1071,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'UserModels/161' was deleted,
2012-07-03 11:39:25.1151,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 24 because: DEL UserModels/161,
2012-07-03 11:39:25.1151,Raven.Database.DocumentDatabase,Debug,Successfully executed 1 commands in 00:00:00.0030734,
2012-07-03 11:39:25.1151,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Executing Index: Temp/UserModels, Keys: UserModels/161",
2012-07-03 11:39:25.1151,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'UserModels/161' was not found,
2012-07-03 11:39:25.1151,Raven.Database.Indexing.Index.Indexing,Debug,Deleting (UserModels/161) from Temp/UserModels,
2012-07-03 11:39:25.1151,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 24, for: ReducingExecuter, will wait for additional work",
2012-07-03 11:39:25.1151,Raven.Database.Server.HttpServer,Debug,Request # 128: POST    -     4 ms - SomeDB     - 200 - /bulk_docs,
2012-07-03 11:39:25.1151,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 25 because: WORK BY IndexingExecuter,
2012-07-03 11:39:25.1151,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 25, for: IndexingExecuter, will wait for additional work",
2012-07-03 11:39:25.1151,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 25, for: ReducingExecuter, will wait for additional work",
2012-07-03 11:39:25.1151,Raven.Database.Server.HttpServer,Debug,"	DELETE UserModels/161
",
2012-07-03 11:39:26.8341,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'UserModels/193' was found,
2012-07-03 11:39:26.8341,Raven.Database.Server.HttpServer,Debug,Request # 129: GET     -     0 ms - SomeDB     - 200 - /docs/UserModels/193,
2012-07-03 11:39:26.8341,Raven.Database.DocumentDatabase,Debug,Delete a document with key: UserModels/193 and etag ,
2012-07-03 11:39:26.8341,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'UserModels/193' was deleted,
2012-07-03 11:39:26.8341,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 26 because: DEL UserModels/193,
2012-07-03 11:39:26.8341,Raven.Database.DocumentDatabase,Debug,Successfully executed 1 commands in 00:00:00.0031708,
2012-07-03 11:39:26.8341,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Executing Index: Temp/UserModels, Keys: UserModels/193",
2012-07-03 11:39:26.8341,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'UserModels/193' was not found,
2012-07-03 11:39:26.8341,Raven.Database.Indexing.Index.Indexing,Debug,Deleting (UserModels/193) from Temp/UserModels,
2012-07-03 11:39:26.8341,Raven.Database.Server.HttpServer,Debug,Request # 130: POST    -     4 ms - SomeDB     - 200 - /bulk_docs,
2012-07-03 11:39:26.8341,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 26, for: ReducingExecuter, will wait for additional work",
2012-07-03 11:39:26.8341,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 27 because: WORK BY IndexingExecuter,
2012-07-03 11:39:26.8341,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 27, for: IndexingExecuter, will wait for additional work",
2012-07-03 11:39:26.8341,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 27, for: ReducingExecuter, will wait for additional work",
2012-07-03 11:39:26.8341,Raven.Database.Server.HttpServer,Debug,"	DELETE UserModels/193
",
2012-07-03 11:39:28.0661,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'UserModels/225' was found,
2012-07-03 11:39:28.0661,Raven.Database.Server.HttpServer,Debug,Request # 131: GET     -     0 ms - SomeDB     - 200 - /docs/UserModels/225,
2012-07-03 11:39:28.0661,Raven.Database.DocumentDatabase,Debug,Delete a document with key: UserModels/225 and etag ,
2012-07-03 11:39:28.0661,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'UserModels/225' was deleted,
2012-07-03 11:39:28.0661,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 28 because: DEL UserModels/225,
2012-07-03 11:39:28.0661,Raven.Database.DocumentDatabase,Debug,Successfully executed 1 commands in 00:00:00.0024036,
2012-07-03 11:39:28.0661,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Executing Index: Temp/UserModels, Keys: UserModels/225",
2012-07-03 11:39:28.0661,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'UserModels/225' was not found,
2012-07-03 11:39:28.0661,Raven.Database.Indexing.Index.Indexing,Debug,Deleting (UserModels/225) from Temp/UserModels,
2012-07-03 11:39:28.0661,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 28, for: ReducingExecuter, will wait for additional work",
2012-07-03 11:39:28.0661,Raven.Database.Server.HttpServer,Debug,Request # 132: POST    -     3 ms - SomeDB     - 200 - /bulk_docs,
2012-07-03 11:39:28.0661,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 29 because: WORK BY IndexingExecuter,
2012-07-03 11:39:28.0661,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 29, for: ReducingExecuter, will wait for additional work",
2012-07-03 11:39:28.0661,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 29, for: IndexingExecuter, will wait for additional work",
2012-07-03 11:39:28.0661,Raven.Database.Server.HttpServer,Debug,"	DELETE UserModels/225
",
2012-07-03 11:39:29.3071,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'UserModels/226' was found,
2012-07-03 11:39:29.3071,Raven.Database.Server.HttpServer,Debug,Request # 133: GET     -     0 ms - SomeDB     - 200 - /docs/UserModels/226,
2012-07-03 11:39:29.3121,Raven.Database.DocumentDatabase,Debug,Delete a document with key: UserModels/226 and etag ,
2012-07-03 11:39:29.3121,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'UserModels/226' was deleted,
2012-07-03 11:39:29.3121,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 30 because: DEL UserModels/226,
2012-07-03 11:39:29.3121,Raven.Database.DocumentDatabase,Debug,Successfully executed 1 commands in 00:00:00.0064097,
2012-07-03 11:39:29.3121,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Executing Index: Temp/UserModels, Keys: UserModels/226",
2012-07-03 11:39:29.3121,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'UserModels/226' was not found,
2012-07-03 11:39:29.3121,Raven.Database.Indexing.Index.Indexing,Debug,Deleting (UserModels/226) from Temp/UserModels,
2012-07-03 11:39:29.3121,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 30, for: ReducingExecuter, will wait for additional work",
2012-07-03 11:39:29.3121,Raven.Database.Server.HttpServer,Debug,Request # 134: POST    -     7 ms - SomeDB     - 200 - /bulk_docs,
2012-07-03 11:39:29.3121,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 31 because: WORK BY IndexingExecuter,
2012-07-03 11:39:29.3121,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 31, for: IndexingExecuter, will wait for additional work",
2012-07-03 11:39:29.3121,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 31, for: ReducingExecuter, will wait for additional work",
2012-07-03 11:39:29.3121,Raven.Database.Server.HttpServer,Debug,"	DELETE UserModels/226
",
2012-07-03 11:39:30.4561,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Temp/UserModels for all documents,
2012-07-03 11:39:30.4561,Raven.Database.Server.HttpServer,Debug,Request # 135: GET     -     1 ms - SomeDB     - 200 - /indexes/dynamic/UserModels?query=&start=0&pageSize=128&aggregation=None,
2012-07-03 11:39:30.4561,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 0 ms
	Index: Temp/UserModels
	Results: 0 returned out of 0 total.
",
2012-07-03 11:45:50.0417,Raven.Database.Server.HttpServer,Debug,Request # 136: GET     -     0 ms - SomeDB     - 304 - /indexes/dynamic/UserModels?query=&start=0&pageSize=128&aggregation=None,
2012-07-03 11:45:50.0417,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 0 ms
",
2012-07-03 11:45:50.0417,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-07-03 11:45:50.0417,Raven.Database.Server.HttpServer,Debug,Request # 137: GET     -     0 ms - SomeDB     - 404 - /docs/Raven/Replication/Destinations,
2012-07-03 11:46:06.9277,Raven.Database.Server.HttpServer,Debug,Request # 138: GET     -     0 ms - SomeDB     - 304 - /indexes/dynamic/UserModels?query=&start=0&pageSize=128&aggregation=None,
2012-07-03 11:46:06.9277,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 0 ms
",
2012-07-03 11:46:26.9645,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Hilo/UserModels' was found,
2012-07-03 11:46:26.9655,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/ServerPrefixForHilo' was not found,
2012-07-03 11:46:26.9655,Raven.Database.Server.HttpServer,Debug,Request # 139: GET     -     0 ms - SomeDB     - 200 - /queries/?&id=Raven/Hilo/UserModels&id=Raven/ServerPrefixForHilo,
2012-07-03 11:46:26.9835,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'Raven/Hilo/UserModels', update: True, ",
2012-07-03 11:46:26.9835,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 32 because: PUT Raven/Hilo/UserModels,
2012-07-03 11:46:26.9835,Raven.Database.DocumentDatabase,Debug,Put document Raven/Hilo/UserModels with etag 00000000-0000-0600-0000-000000000001,
2012-07-03 11:46:26.9835,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Found a total of 1 documents that requires indexing since etag: 00000000-0000-0500-0000-00000000000a,
2012-07-03 11:46:26.9835,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 32, for: ReducingExecuter, will wait for additional work",
2012-07-03 11:46:26.9835,Raven.Database.Impl.DocumentRetriever,Debug,Triggered Raven.Database.Plugins.Builtins.FilterRavenInternalDocumentsReadTrigger asked us to ignore Raven/Hilo/UserModels,
2012-07-03 11:46:26.9835,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"After read triggers executed, 0 documents remained",
2012-07-03 11:46:26.9835,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"All documents have been filtered for Temp/UserModels, no indexing will be performed, updating to 00000000-0000-0600-0000-000000000001, 03/07/2012 6:46:26 PM",
2012-07-03 11:46:26.9835,Raven.Database.Server.HttpServer,Debug,Request # 140: PUT     -     5 ms - SomeDB     - 201 - /docs/Raven/Hilo/UserModels,
2012-07-03 11:46:26.9835,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 33 because: WORK BY IndexingExecuter,
2012-07-03 11:46:26.9835,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 33, for: ReducingExecuter, will wait for additional work",
2012-07-03 11:46:26.9835,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 33, for: IndexingExecuter, will wait for additional work",
2012-07-03 11:46:27.0145,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'UserModels/257', update: False, ",
2012-07-03 11:46:27.0145,Raven.Database.DocumentDatabase,Debug,Put document UserModels/257 with etag 00000000-0000-0600-0000-000000000002,
2012-07-03 11:46:27.0145,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 34 because: PUT UserModels/257,
2012-07-03 11:46:27.0145,Raven.Database.DocumentDatabase,Debug,Successfully executed 1 commands in 00:00:00.0011553,
2012-07-03 11:46:27.0145,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Found a total of 1 documents that requires indexing since etag: 00000000-0000-0600-0000-000000000001,
2012-07-03 11:46:27.0145,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 34, for: ReducingExecuter, will wait for additional work",
2012-07-03 11:46:27.0145,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"After read triggers executed, 1 documents remained",
2012-07-03 11:46:27.0145,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Going to index 1 documents in IndexName: Temp/UserModels, LastIndexedEtag: 00000000-0000-0600-0000-000000000001",
2012-07-03 11:46:27.0145,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Indexing 1 documents for index: Temp/UserModels. (UserModels/257),
2012-07-03 11:46:27.0145,Raven.Database.Server.HttpServer,Debug,Request # 141: POST    -     2 ms - SomeDB     - 200 - /bulk_docs,
2012-07-03 11:46:27.0145,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on UserModels/257 result in index Temp/UserModels gave document: 	__document_id IS: usermodels/257
",
2012-07-03 11:46:27.0145,Raven.Database.Indexing.Index.Indexing,Debug,Indexed 3 documents for Temp/UserModels,
2012-07-03 11:46:27.0145,Raven.Database.Server.HttpServer,Debug,"	PUT UserModels/257
",
2012-07-03 11:46:27.0145,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 35 because: WORK BY IndexingExecuter,
2012-07-03 11:46:27.0145,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 35, for: ReducingExecuter, will wait for additional work",
2012-07-03 11:46:27.0145,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 35, for: IndexingExecuter, will wait for additional work",
2012-07-03 11:46:27.0145,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Temp/UserModels for all documents,
2012-07-03 11:46:27.0275,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/257' was found,
2012-07-03 11:46:27.0275,Raven.Database.Server.HttpServer,Debug,Request # 142: GET     -     1 ms - SomeDB     - 200 - /indexes/dynamic/UserModels?query=&start=0&pageSize=128&aggregation=None,
2012-07-03 11:46:27.0275,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 1 ms
	Index: Temp/UserModels
	Results: 1 returned out of 1 total.
",
2012-07-03 11:46:46.6372,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'UserModels/257' was found,
2012-07-03 11:46:46.6372,Raven.Database.Server.HttpServer,Debug,Request # 143: GET     -     0 ms - SomeDB     - 200 - /docs/UserModels/257,
2012-07-03 11:46:46.6372,Raven.Database.DocumentDatabase,Debug,Delete a document with key: UserModels/257 and etag ,
2012-07-03 11:46:46.6372,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'UserModels/257' was deleted,
2012-07-03 11:46:46.6372,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 36 because: DEL UserModels/257,
2012-07-03 11:46:46.6372,Raven.Database.DocumentDatabase,Debug,Successfully executed 1 commands in 00:00:00.0033445,
2012-07-03 11:46:46.6372,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Executing Index: Temp/UserModels, Keys: UserModels/257",
2012-07-03 11:46:46.6372,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 36, for: ReducingExecuter, will wait for additional work",
2012-07-03 11:46:46.6372,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'UserModels/257' was not found,
2012-07-03 11:46:46.6372,Raven.Database.Indexing.Index.Indexing,Debug,Deleting (UserModels/257) from Temp/UserModels,
2012-07-03 11:46:46.6372,Raven.Database.Server.HttpServer,Debug,Request # 144: POST    -     4 ms - SomeDB     - 200 - /bulk_docs,
2012-07-03 11:46:46.6372,Raven.Database.Server.HttpServer,Debug,"	DELETE UserModels/257
",
2012-07-03 11:46:46.6372,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 37 because: WORK BY IndexingExecuter,
2012-07-03 11:46:46.6372,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 37, for: IndexingExecuter, will wait for additional work",
2012-07-03 11:46:46.6372,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 37, for: ReducingExecuter, will wait for additional work",
2012-07-03 11:47:09.6275,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'UserModels/258', update: False, ",
2012-07-03 11:47:09.6275,Raven.Database.DocumentDatabase,Debug,Put document UserModels/258 with etag 00000000-0000-0600-0000-000000000003,
2012-07-03 11:47:09.6275,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 38 because: PUT UserModels/258,
2012-07-03 11:47:09.6275,Raven.Database.DocumentDatabase,Debug,Successfully executed 1 commands in 00:00:00.0030300,
2012-07-03 11:47:09.6275,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Found a total of 1 documents that requires indexing since etag: 00000000-0000-0600-0000-000000000002,
2012-07-03 11:47:09.6315,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 38, for: ReducingExecuter, will wait for additional work",
2012-07-03 11:47:09.6315,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"After read triggers executed, 1 documents remained",
2012-07-03 11:47:09.6315,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Going to index 1 documents in IndexName: Temp/UserModels, LastIndexedEtag: 00000000-0000-0600-0000-000000000002",
2012-07-03 11:47:09.6315,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Indexing 1 documents for index: Temp/UserModels. (UserModels/258),
2012-07-03 11:47:09.6315,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on UserModels/258 result in index Temp/UserModels gave document: 	__document_id IS: usermodels/258
",
2012-07-03 11:47:09.6315,Raven.Database.Indexing.Index.Indexing,Debug,Indexed 3 documents for Temp/UserModels,
2012-07-03 11:47:09.6275,Raven.Database.Server.HttpServer,Debug,Request # 145: POST    -     4 ms - SomeDB     - 200 - /bulk_docs,
2012-07-03 11:47:09.6315,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 39 because: WORK BY IndexingExecuter,
2012-07-03 11:47:09.6315,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 39, for: ReducingExecuter, will wait for additional work",
2012-07-03 11:47:09.6315,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 39, for: IndexingExecuter, will wait for additional work",
2012-07-03 11:47:09.6315,Raven.Database.Server.HttpServer,Debug,"	PUT UserModels/258
",
2012-07-03 11:47:09.6315,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Temp/UserModels for all documents,
2012-07-03 11:47:09.6315,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/258' was found,
2012-07-03 11:47:09.6315,Raven.Database.Server.HttpServer,Debug,Request # 146: GET     -     1 ms - SomeDB     - 200 - /indexes/dynamic/UserModels?query=&start=0&pageSize=128&aggregation=None,
2012-07-03 11:47:09.6315,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 0 ms
	Index: Temp/UserModels
	Results: 1 returned out of 1 total.
",
2012-07-03 11:47:12.2108,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'UserModels/258' was found,
